id,gender,subCategory,baseColour,season,usage
40649,Women,Topwear,Red,Summer,Ethnic
26450,Women,Shoes,Black,Summer,Sports
31078,Women,Stoles,Pink,Summer,Ethnic
21613,Women,Innerwear,White,Summer,Casual
59930,Women,Topwear,Multi,Summer,Ethnic
45214,Women,Watches,Black,Winter,Casual
26865,Women,Topwear,Navy Blue,Summer,Casual
33213,Women,Topwear,Magenta,Summer,Casual
52959,Women,Saree,Green,Fall,Ethnic
25159,Women,Bags,Black,Winter,Casual
28910,Women,Topwear,White,Summer,Ethnic
24395,Women,Topwear,Blue,Summer,Ethnic
32231,Women,Topwear,Blue,Summer,Ethnic
36983,Women,Bags,Black,Summer,Casual
26982,Women,Bottomwear,Beige,Summer,Casual
58256,Women,Bags,Purple,Fall,Casual
8764,Women,Topwear,Blue,Fall,Casual
54153,Women,Jewellery,Silver,Fall,Casual
46760,Women,Fragrance,Orange,Spring,Casual
53961,Women,Bags,Grey,Summer,Casual
26335,Women,Watches,White,Winter,Casual
57340,Women,Innerwear,Green,Winter,Casual
36993,Women,Bags,Black,Summer,Casual
56194,Women,Makeup,Pink,Spring,Casual
59910,Women,Topwear,White,Summer,Ethnic
56981,Women,Shoes,Gold,Winter,Casual
44188,Women,Flip Flops,Black,Winter,Casual
27280,Women,Topwear,Black,Fall,Ethnic
30696,Women,Bags,Black,Summer,Ethnic
45499,Women,Bottomwear,Navy Blue,Summer,Casual
12683,Women,Shoes,White,Fall,Sports
19670,Women,Topwear,Olive,Summer,Casual
24483,Women,Watches,Black,Winter,Casual
28753,Women,Topwear,Green,Summer,Ethnic
46953,Women,Fragrance,Green,Spring,Casual
14812,Women,Bags,Black,Summer,Casual
23320,Women,Topwear,Grey,Fall,Ethnic
58238,Women,Wallets,Pink,Summer,Casual
25943,Women,Scarves,Yellow,Summer,Casual
59641,Women,Saree,Orange,Fall,Ethnic
33186,Women,Topwear,Purple,Summer,Casual
38688,Women,Bags,Grey,Summer,Casual
26177,Women,Shoes,Silver,Winter,Casual
47663,Women,Scarves,Brown,Summer,Casual
57961,Women,Saree,Black,Fall,Ethnic
48856,Women,Jewellery,Silver,Summer,Casual
59977,Women,Dress,Navy Blue,Fall,Casual
24681,Women,Belts,Brown,Winter,Casual
48822,Women,Jewellery,Silver,Summer,Casual
30935,Women,Topwear,Blue,Summer,Ethnic
46941,Women,Fragrance,Blue,Spring,Casual
43334,Women,Bags,Maroon,Spring,Casual
49830,Women,Flip Flops,Pink,Winter,Casual
51611,Women,Bottomwear,Black,Fall,Casual
54133,Women,Shoes,Black,Winter,Casual
42349,Women,Bottomwear,Red,Summer,Casual
34916,Women,Topwear,Black,Summer,Ethnic
49327,Women,Watches,White,Winter,Casual
43974,Women,Fragrance,White,Spring,Casual
56867,Women,Shoes,Black,Winter,Casual
51905,Women,Bags,Purple,Summer,Casual
41180,Women,Topwear,Orange,Summer,Casual
25298,Women,Bags,Black,Summer,Casual
48501,Women,Topwear,Off White,Summer,Casual
56085,Women,Lips,White,Spring,Casual
6889,Women,Topwear,Cream,Summer,Casual
27081,Women,Shoes,Gold,Winter,Casual
34309,Women,Stoles,Pink,Summer,Ethnic
42425,Women,Topwear,Red,Summer,Ethnic
12498,Women,Topwear,Green,Fall,Casual
47812,Women,Bags,Red,Summer,Casual
55568,Women,Fragrance,Gold,Spring,Casual
32580,Women,Topwear,Blue,Summer,Casual
47417,Women,Bags,Red,Summer,Casual
4771,Women,Topwear,Purple,Summer,Sports
39561,Women,Shoes,Black,Winter,Casual
59273,Women,Watches,Blue,Winter,Casual
25955,Women,Scarves,Maroon,Summer,Casual
55559,Women,Makeup,Black,Spring,Casual
37197,Women,Bottomwear,Navy Blue,Summer,Casual
38321,Women,Bags,Blue,Summer,Casual
49784,Women,Loungewear and Nightwear,White,Summer,Casual
45673,Women,Fragrance,Blue,Spring,Casual
39600,Women,Shoes,Black,Summer,Casual
47650,Women,Dress,Black,Summer,Casual
13515,Women,Bottomwear,Blue,Fall,Casual
42814,Women,Innerwear,Grey,Summer,Casual
34957,Women,Saree,Beige,Summer,Ethnic
13257,Women,Bottomwear,Purple,Fall,Casual
17672,Women,Shoes,Brown,Winter,Casual
58695,Women,Topwear,Brown,Fall,Ethnic
26171,Women,Shoes,Gold,Winter,Casual
55068,Women,Lips,Brown,Spring,Casual
27037,Women,Bags,Brown,Summer,Casual
17994,Women,Bottomwear,Navy Blue,Fall,Sports
33737,Women,Bags,Black,Winter,Casual
59664,Women,Saree,Purple,Fall,Ethnic
46966,Women,Bags,Brown,Summer,Casual
2078,Women,Topwear,Black,Fall,Sports
44391,Women,Fragrance,Blue,Spring,Casual
3967,Women,Topwear,Pink,Summer,Casual
39157,Women,Topwear,Black,Summer,Ethnic
55206,Women,Lips,Brown,Spring,Casual
18564,Women,Shoes,Teal,Winter,Casual
33459,Women,Belts,Black,Summer,Casual
52117,Women,Topwear,Blue,Summer,Casual
59996,Women,Dress,Purple,Summer,Casual
27104,Women,Topwear,Black,Summer,Ethnic
21954,Women,Bags,Black,Winter,Casual
44644,Women,Topwear,Black,Summer,Casual
14809,Women,Bags,Grey,Summer,Casual
25145,Women,Bags,Beige,Winter,Casual
55112,Women,Makeup,Skin,Spring,Casual
14431,Women,Shoes,Black,Summer,Casual
57080,Women,Topwear,Blue,Summer,Casual
44960,Women,Fragrance,Purple,Spring,Casual
39603,Women,Shoes,Black,Winter,Casual
5792,Women,Topwear,White,Spring,Casual
59525,Women,Jewellery,Silver,Fall,Casual
22256,Women,Shoes,Red,Fall,Casual
47011,Women,Topwear,Rust,Fall,Ethnic
6031,Women,Topwear,Blue,Summer,Casual
57327,Women,Innerwear,White,Winter,Casual
49623,Women,Shoes,Beige,Winter,Casual
49057,Women,Jewellery,Silver,Summer,Casual
48131,Women,Bags,Pink,Summer,Casual
30830,Women,Bottomwear,White,Summer,Ethnic
58138,Women,Jewellery,Silver,Fall,Casual
34440,Women,Topwear,White,Summer,Casual
52893,Women,Saree,Red,Fall,Ethnic
12787,Women,Topwear,Red,Fall,Ethnic
59615,Women,Saree,Green,Fall,Ethnic
25036,Women,Bottomwear,Grey,Fall,Casual
28978,Women,Apparel Set,White,Summer,Ethnic
54682,Women,Topwear,Multi,Fall,Ethnic
57621,Women,Skin Care,Orange,Spring,Casual
55632,Women,Shoes,Black,Winter,Casual
51983,Women,Loungewear and Nightwear,Purple,Summer,Casual
11600,Women,Topwear,Grey,Summer,Ethnic
31877,Women,Saree,Green,Summer,Ethnic
42666,Women,Topwear,Green,Summer,Ethnic
24447,Women,Innerwear,White,Summer,Casual
49622,Women,Shoes,Black,Winter,Casual
52889,Women,Saree,Blue,Fall,Ethnic
28735,Women,Topwear,Brown,Summer,Ethnic
5129,Women,Topwear,White,Summer,Casual
27479,Women,Innerwear,White,Winter,Casual
52876,Women,Saree,Multi,Fall,Ethnic
47307,Women,Bags,Blue,Spring,Casual
33975,Women,Topwear,Brown,Summer,Casual
49619,Women,Shoes,White,Winter,Casual
30881,Women,Topwear,Orange,Summer,Ethnic
3374,Women,Shoes,Silver,Spring,Sports
17109,Women,Wallets,Pink,Winter,Casual
22492,Women,Shoes,White,Summer,Sports
32593,Women,Topwear,Yellow,Summer,Casual
48655,Women,Jewellery,Silver,Summer,Casual
55879,Women,Nails,Green,Spring,Casual
43535,Women,Topwear,Multi,Summer,Casual
24458,Women,Flip Flops,Purple,Summer,Casual
8433,Women,Topwear,Brown,Fall,Casual
27139,Women,Innerwear,White,Summer,Casual
30823,Women,Bottomwear,Blue,Summer,Ethnic
44123,Women,Fragrance,Purple,Spring,Casual
43858,Women,Jewellery,Green,Summer,Ethnic
34988,Women,Saree,Navy Blue,Summer,Ethnic
6667,Women,Shoes,Black,Summer,Sports
52688,Women,Watches,Silver,Winter,Casual
32220,Women,Topwear,White,Summer,Ethnic
8454,Women,Topwear,White,Fall,Casual
17069,Women,Belts,Grey,Winter,Casual
12331,Women,Bottomwear,Blue,Fall,Casual
43217,Women,Watches,Black,Winter,Casual
52443,Women,Loungewear and Nightwear,Green,Winter,Casual
6659,Women,Flip Flops,Black,Summer,Casual
47549,Women,Shoes,Gold,Winter,Casual
32633,Women,Bottomwear,Black,Fall,Sports
27086,Women,Shoes,Black,Winter,Casual
3310,Women,Shoes,White,Spring,Sports
46538,Women,Watches,White,Summer,Casual
47076,Women,Bottomwear,Black,Fall,Ethnic
34978,Women,Stoles,Black,Summer,Casual
27724,Women,Bags,Beige,Winter,Casual
34482,Women,Topwear,Pink,Fall,Casual
42392,Women,Topwear,Black,Summer,Casual
28903,Women,Innerwear,Blue,Summer,Casual
25260,Women,Bags,Off White,Summer,Casual
6893,Women,Dress,Black,Summer,Casual
14886,Women,Bags,Black,Summer,Casual
47889,Women,Bags,Brown,Summer,Casual
51618,Women,Bottomwear,Blue,Summer,Casual
31326,Women,Topwear,Rust,Summer,Ethnic
22912,Women,Shoes,Black,Fall,Casual
35319,Women,Jewellery,Silver,Winter,Ethnic
48335,Women,Jewellery,Silver,Winter,Casual
50207,Women,Eyewear,Black,Winter,Casual
45243,Women,Watches,White,Winter,Casual
28881,Women,Innerwear,Pink,Summer,Casual
19988,Women,Topwear,Grey,Fall,Casual
37178,Women,Topwear,Pink,Summer,Casual
25102,Women,Belts,Black,Winter,Casual
55994,Women,Lips,Purple,Spring,Casual
49985,Women,Innerwear,Multi,Winter,Casual
43628,Women,Topwear,Black,Summer,Casual
10230,Women,Bags,Brown,Winter,Casual
25953,Women,Scarves,Red,Summer,Casual
39563,Women,Shoes,Gold,Winter,Casual
54851,Women,Jewellery,Gold,Fall,Casual
2888,Women,Shoes,Brown,Winter,Casual
57824,Women,Bottomwear,Green,Fall,Casual
49097,Women,Makeup,Skin,Spring,Casual
51585,Women,Bottomwear,Navy Blue,Summer,Casual
22319,Women,Topwear,Cream,Fall,Casual
23323,Women,Topwear,Red,Fall,Ethnic
53424,Women,Topwear,Cream,Fall,Ethnic
27857,Women,Topwear,Red,Summer,Casual
4904,Women,Topwear,White,Summer,Casual
31697,Women,Topwear,Magenta,Summer,Ethnic
46827,Women,Shoes,Black,Winter,Casual
4656,Women,Sandal,Black,Summer,Casual
37164,Women,Topwear,Black,Summer,Casual
4071,Women,Shoes,Grey,Summer,Casual
6525,Women,Bottomwear,Yellow,Summer,Sports
17744,Women,Shoes,Black,Fall,Sports
54975,Women,Topwear,Black,Summer,Casual
35209,Women,Bags,Pink,Spring,Casual
33731,Women,Belts,Yellow,Summer,Casual
11925,Women,Shoes,Black,Winter,Casual
59636,Women,Saree,Sea Green,Fall,Ethnic
2937,Women,Topwear,Peach,Fall,Casual
3526,Women,Topwear,Black,Summer,Casual
28757,Women,Topwear,Green,Summer,Ethnic
22463,Women,Bottomwear,Maroon,Fall,Casual
46610,Women,Shoes,Blue,Summer,Casual
45786,Women,Shoes,Maroon,Fall,Casual
5079,Women,Watches,White,Winter,Casual
43632,Women,Dress,Black,Summer,Casual
54512,Women,Bags,Beige,Summer,Casual
59774,Women,Jewellery,Gold,Winter,Casual
21999,Women,Bags,Red,Winter,Casual
33021,Women,Topwear,Cream,Summer,Ethnic
21660,Women,Innerwear,Lavender,Summer,Casual
3406,Women,Bags,White,Winter,Casual
36988,Women,Bags,Black,Summer,Casual
3843,Women,Shoes,Gold,Summer,Casual
34466,Women,Bags,Pink,Summer,Casual
41670,Women,Shoes,Gold,Winter,Casual
47590,Women,Shoes,Green,Winter,Casual
59885,Women,Topwear,Beige,Fall,Casual
43763,Women,Jewellery,Gold,Fall,Ethnic
17803,Women,Topwear,Pink,Fall,Casual
46241,Women,Topwear,Cream,Summer,Ethnic
14381,Women,Shoes,Brown,Winter,Casual
18256,Women,Topwear,Multi,Fall,Ethnic
35048,Women,Topwear,Green,Summer,Ethnic
41098,Women,Topwear,Cream,Summer,Casual
27933,Women,Topwear,Pink,Summer,Casual
56536,Women,Lips,Brown,Spring,Casual
28463,Women,Bottomwear,Black,Summer,Sports
34572,Women,Dress,Black,Summer,Casual
34890,Women,Bags,Navy Blue,Summer,Casual
25914,Women,Bottomwear,Olive,Summer,Casual
37223,Women,Topwear,Blue,Summer,Casual
57976,Women,Saree,Pink,Summer,Ethnic
25899,Women,Bottomwear,Charcoal,Summer,Casual
4621,Women,Topwear,Purple,Summer,Casual
15271,Women,Shoes,Silver,Fall,Casual
33741,Women,Topwear,Grey,Summer,Casual
53008,Women,Saree,Multi,Fall,Ethnic
2554,Women,Topwear,White,Summer,Casual
26955,Women,Topwear,Black,Summer,Casual
47880,Women,Bags,Grey,Summer,Casual
4550,Women,Shoes,White,Summer,Sports
32824,Women,Shoes,Blue,Winter,Casual
53452,Women,Shoes,Brown,Winter,Casual
46334,Women,Shoes,White,Summer,Sports
52178,Women,Jewellery,Silver,Fall,Casual
24160,Women,Topwear,Purple,Fall,Ethnic
58167,Women,Bags,Cream,Fall,Casual
56030,Women,Lips,Brown,Spring,Casual
20930,Women,Bags,Red,Winter,Casual
33981,Women,Bottomwear,Black,Summer,Casual
25425,Women,Bags,Blue,Summer,Casual
58121,Women,Jewellery,Silver,Fall,Casual
49545,Women,Bags,Gold,Summer,Casual
55837,Women,Nails,Purple,Spring,Casual
34518,Women,Shoes,Pink,Summer,Casual
28570,Women,Topwear,Black,Summer,Casual
49872,Women,Watches,Pink,Winter,Casual
57721,Women,Lips,Magenta,Spring,Casual
53399,Women,Topwear,Off White,Fall,Ethnic
57192,Women,Topwear,Blue,Summer,Casual
55081,Women,Skin Care,Pink,Spring,Casual
24497,Women,Topwear,Black,Fall,Ethnic
44216,Women,Flip Flops,White,Winter,Casual
58588,Women,Jewellery,Silver,Winter,Casual
13890,Women,Topwear,Purple,Fall,Casual
52426,Women,Loungewear and Nightwear,Blue,Winter,Casual
4160,Women,Topwear,White,Summer,Casual
50201,Women,Eyewear,Black,Winter,Casual
30886,Women,Topwear,Red,Summer,Ethnic
44076,Women,Fragrance,White,Spring,Casual
22751,Women,Topwear,White,Fall,Ethnic
57133,Women,Topwear,Multi,Summer,Casual
41381,Women,Topwear,Black,Winter,Casual
52970,Women,Saree,Multi,Fall,Ethnic
19648,Women,Topwear,Brown,Fall,Casual
46978,Women,Bags,Brown,Summer,Casual
54874,Women,Jewellery,Gold,Fall,Casual
10034,Women,Topwear,Black,Fall,Sports
53834,Women,Topwear,White,Fall,Ethnic
20601,Women,Bags,Purple,Winter,Casual
33167,Women,Topwear,Blue,Summer,Casual
45783,Women,Shoes,Maroon,Summer,Casual
42643,Women,Topwear,Brown,Summer,Ethnic
26175,Women,Shoes,Black,Winter,Casual
2885,Women,Shoes,Beige,Winter,Casual
52342,Women,Loungewear and Nightwear,Pink,Winter,Casual
48596,Women,Jewellery,Silver,Summer,Casual
21438,Women,Headwear,Blue,Winter,Casual
19048,Women,Shoes,Brown,Winter,Casual
55518,Women,Hair,Brown,Spring,Casual
30848,Women,Topwear,White,Summer,Ethnic
11809,Women,Topwear,Blue,Fall,Ethnic
47317,Women,Bags,Brown,Winter,Casual
7207,Women,Topwear,Pink,Fall,Casual
52660,Women,Bags,Pink,Summer,Casual
24398,Women,Topwear,Red,Summer,Ethnic
42532,Women,Topwear,White,Summer,Ethnic
39455,Women,Topwear,Multi,Summer,Ethnic
52483,Women,Innerwear,Black,Winter,Casual
21299,Women,Eyewear,Black,Winter,Casual
7414,Women,Topwear,Black,Summer,Ethnic
2122,Women,Topwear,Black,Winter,Casual
50041,Women,Innerwear,Black,Winter,Casual
43074,Women,Bottomwear,Black,Summer,Sports
19610,Women,Topwear,Green,Summer,Casual
43262,Women,Topwear,Black,Summer,Ethnic
50708,Women,Topwear,Yellow,Summer,Casual
14583,Women,Topwear,Grey,Fall,Casual
42633,Women,Jewellery,Gold,Winter,Casual
7422,Women,Topwear,White,Summer,Ethnic
20209,Women,Topwear,Purple,Fall,Casual
8102,Women,Watches,Blue,Winter,Casual
55553,Women,Makeup,Blue,Spring,Casual
28749,Women,Topwear,Black,Summer,Ethnic
42535,Women,Topwear,Beige,Summer,Ethnic
19882,Women,Flip Flops,Purple,Fall,Casual
53507,Women,Innerwear,Nude,Winter,Casual
20425,Women,Wallets,Black,Winter,Casual
52784,Women,Wallets,Black,Fall,Casual
38843,Women,Dress,Navy Blue,Summer,Casual
20558,Women,Bags,Red,Winter,Casual
52522,Women,Bottomwear,Blue,Summer,Casual
50223,Women,Belts,Black,Summer,Casual
56039,Women,Lips,Brown,Spring,Casual
8245,Women,Flip Flops,Black,Summer,Casual
5777,Women,Topwear,Blue,Summer,Casual
13906,Women,Shoes,Grey,Fall,Sports
38438,Women,Wallets,Brown,Fall,Casual
21886,Women,Topwear,Pink,Fall,Ethnic
43624,Women,Topwear,White,Summer,Casual
54576,Women,Topwear,Mustard,Summer,Ethnic
18002,Women,Bottomwear,Black,Summer,Sports
55289,Women,Makeup,Bronze,Spring,Casual
23307,Women,Topwear,Green,Fall,Casual
32273,Women,Topwear,Green,Summer,Ethnic
56881,Women,Shoes,Gold,Winter,Casual
28397,Women,Eyewear,Brown,Winter,Casual
33919,Women,Watches,White,Winter,Casual
43770,Women,Jewellery,Gold,Summer,Ethnic
11038,Women,Topwear,Brown,Fall,Casual
22915,Women,Eyewear,Black,Winter,Casual
9386,Women,Shoes,Black,Fall,Casual
6912,Women,Shoes,Black,Fall,Casual
46180,Women,Jewellery,Blue,Winter,Casual
52314,Women,Jewellery,White,Winter,Casual
11383,Women,Topwear,Black,Fall,Casual
42736,Women,Shoes,Black,Winter,Casual
44006,Women,Fragrance,Gold,Spring,Casual
51608,Women,Bottomwear,Coffee Brown,Fall,Casual
46604,Women,Shoes,Brown,Summer,Casual
25904,Women,Bottomwear,Purple,Summer,Casual
8680,Women,Eyewear,Brown,Winter,Casual
29890,Women,Eyewear,Pink,Winter,Casual
44242,Women,Bags,Black,Summer,Casual
37932,Women,Topwear,Pink,Summer,Casual
53470,Women,Innerwear,Lavender,Summer,Casual
44024,Women,Fragrance,Pink,Spring,Casual
31876,Women,Saree,Blue,Summer,Ethnic
12151,Women,Topwear,Pink,Fall,Ethnic
39135,Women,Apparel Set,Brown,Summer,Ethnic
11517,Women,Shoes,White,Winter,Casual
25270,Women,Bags,Red,Summer,Casual
29067,Women,Bags,Beige,Winter,Casual
55268,Women,Makeup,Grey,Spring,Casual
32811,Women,Shoes,Orange,Winter,Casual
43158,Women,Watches,White,Winter,Casual
10725,Women,Bags,Green,Winter,Casual
43888,Women,Shoes,Red,Summer,Casual
15504,Women,Shoes,Black,Fall,Casual
45080,Women,Innerwear,Black,Winter,Casual
56875,Women,Shoes,Black,Winter,Casual
6526,Women,Bottomwear,Black,Summer,Sports
51994,Women,Loungewear and Nightwear,Brown,Summer,Casual
57009,Women,Shoes,Yellow,Winter,Casual
39530,Women,Innerwear,Pink,Winter,Casual
55587,Women,Lips,Burgundy,Spring,Casual
21943,Women,Bags,Purple,Winter,Casual
52402,Women,Loungewear and Nightwear,Lavender,Winter,Casual
55931,Women,Nails,White,Spring,Casual
10196,Women,Bags,Green,Winter,Casual
53826,Women,Topwear,Brown,Summer,Ethnic
35339,Women,Jewellery,Green,Winter,Ethnic
53708,Women,Bags,Mustard,Summer,Casual
42635,Women,Jewellery,Gold,Winter,Casual
57115,Women,Topwear,Magenta,Summer,Casual
41940,Women,Flip Flops,Black,Winter,Casual
11796,Women,Topwear,Green,Fall,Ethnic
48160,Women,Wallets,Yellow,Winter,Casual
55905,Women,Nails,Peach,Spring,Casual
27734,Women,Bags,Brown,Winter,Casual
30138,Women,Topwear,Pink,Summer,Casual
37322,Women,Watches,Pink,Winter,Casual
52470,Women,Innerwear,White,Winter,Casual
16103,Women,Eyewear,Blue,Winter,Casual
53891,Women,Bags,Grey,Summer,Casual
20108,Women,Topwear,Navy Blue,Fall,Ethnic
34870,Women,Bags,Brown,Summer,Casual
17123,Women,Bags,Brown,Winter,Casual
10595,Women,Free Gifts,Grey,Winter,Casual
32314,Women,Watches,Purple,Winter,Casual
46464,Women,Watches,Black,Winter,Casual
49141,Women,Lips,Brown,Spring,Casual
13555,Women,Shoes,Red,Fall,Casual
15303,Women,Sandal,Beige,Fall,Casual
6636,Women,Shoes,White,Summer,Casual
49615,Women,Shoes,Brown,Winter,Casual
38825,Women,Topwear,Magenta,Summer,Casual
20138,Women,Topwear,Navy Blue,Fall,Casual
14628,Women,Topwear,Blue,Fall,Casual
55880,Women,Nails,Silver,Spring,Casual
46809,Women,Topwear,Pink,Summer,Casual
46694,Women,Fragrance,Blue,Spring,Casual
15478,Women,Topwear,White,Fall,Casual
33962,Women,Topwear,Grey,Summer,Casual
33978,Women,Bottomwear,Black,Fall,Casual
30732,Women,Bottomwear,Black,Summer,Ethnic
59725,Women,Innerwear,White,Summer,Casual
45219,Women,Watches,White,Winter,Casual
1597,Women,Bags,Black,Summer,Travel
38571,Women,Bottomwear,Grey,Summer,Sports
40428,Women,Bottomwear,Grey,Summer,Formal
12109,Women,Topwear,White,Fall,Ethnic
33518,Women,Shoes,Blue,Summer,Casual
28977,Women,Apparel Set,Green,Summer,Ethnic
27467,Women,Innerwear,Skin,Winter,Casual
23740,Women,Eyewear,Purple,Winter,Casual
32548,Women,Fragrance,Red,Spring,Casual
42900,Women,Belts,Orange,Summer,Casual
39479,Women,Topwear,Brown,Summer,Ethnic
32849,Women,Shoes,Brown,Winter,Casual
6948,Women,Topwear,Blue,Summer,Casual
29497,Women,Watches,Blue,Winter,Casual
59513,Women,Jewellery,Silver,Summer,Casual
35014,Women,Stoles,Blue,Summer,Ethnic
36894,Women,Watches,Green,Winter,Casual
41728,Women,Shoes,Black,Winter,Casual
42857,Women,Bags,Pink,Summer,Casual
10621,Women,Shoes,Silver,Spring,Casual
16882,Women,Eyewear,Black,Winter,Casual
27903,Women,Bottomwear,Beige,Summer,Formal
39122,Women,Bottomwear,Blue,Fall,Casual
33124,Women,Shoes,Black,Winter,Casual
42837,Women,Bags,Black,Summer,Casual
33715,Women,Bottomwear,Blue,Summer,Casual
33611,Women,Wallets,Brown,Summer,Casual
59697,Women,Innerwear,Black,Summer,Casual
35307,Women,Jewellery,Gold,Winter,Ethnic
54727,Women,Topwear,Grey,Summer,Ethnic
25286,Women,Bags,Pink,Summer,Casual
31310,Women,Topwear,White,Summer,Ethnic
32812,Women,Shoes,Black,Winter,Casual
59688,Women,Innerwear,Magenta,Summer,Casual
50866,Women,Saree,Black,Fall,Ethnic
4900,Women,Topwear,Pink,Summer,Casual
18899,Women,Topwear,Maroon,Fall,Casual
42517,Women,Topwear,Green,Summer,Ethnic
41676,Women,Shoes,Black,Winter,Casual
14549,Women,Topwear,Black,Fall,Ethnic
52786,Women,Wallets,Brown,Fall,Casual
47561,Women,Shoes,Beige,Winter,Casual
58830,Women,Watches,Blue,Winter,Casual
49652,Women,Topwear,Blue,Summer,Casual
13144,Women,Shoes,Black,Winter,Casual
25155,Women,Bags,Black,Winter,Casual
15495,Women,Shoes,Black,Fall,Casual
43857,Women,Jewellery,Gold,Summer,Ethnic
45972,Women,Topwear,Red,Summer,Casual
8101,Women,Watches,Black,Winter,Casual
17929,Women,Bottomwear,Grey,Fall,Casual
58645,Women,Topwear,White,Summer,Ethnic
59455,Women,Jewellery,Silver,Summer,Casual
51887,Women,Wallets,Pink,Summer,Casual
55161,Women,Nails,Maroon,Spring,Casual
59994,Women,Dress,Black,Fall,Formal
33852,Women,Shoes,Blue,Summer,Casual
21698,Women,Watches,White,Winter,Casual
26940,Women,Topwear,Navy Blue,Summer,Casual
4991,Women,Dress,White,Summer,Casual
50220,Women,Belts,Red,Summer,Casual
42847,Women,Bags,Black,Summer,Casual
59613,Women,Saree,Green,Summer,Ethnic
41763,Women,Topwear,Beige,Summer,Casual
48854,Women,Jewellery,Silver,Summer,Casual
56997,Women,Shoes,Black,Winter,Casual
26847,Women,Fragrance,White,Spring,Casual
19001,Women,Topwear,Red,Summer,Casual
24176,Women,Topwear,Green,Fall,Ethnic
46577,Women,Watches,Blue,Winter,Casual
45767,Women,Fragrance,Blue,Spring,Casual
14389,Women,Shoes,Brown,Winter,Casual
30900,Women,Bottomwear,Orange,Summer,Ethnic
54546,Women,Bags,Blue,Summer,Casual
21894,Women,Topwear,Purple,Fall,Ethnic
57730,Women,Lips,Green,Spring,Casual
42211,Women,Topwear,Lavender,Summer,Casual
46155,Women,Jewellery,Cream,Fall,Casual
33121,Women,Shoes,Blue,Winter,Casual
49662,Women,Eyewear,Black,Winter,Casual
48656,Women,Jewellery,Silver,Summer,Casual
34968,Women,Stoles,Blue,Summer,Ethnic
11613,Women,Topwear,Blue,Summer,Ethnic
57157,Women,Topwear,White,Summer,Casual
25615,Women,Watches,White,Winter,Casual
43846,Women,Jewellery,Gold,Summer,Ethnic
45992,Women,Saree,Pink,Summer,Ethnic
21543,Women,Bags,Black,Winter,Casual
1991,Women,Topwear,Blue,Fall,Casual
21536,Women,Bags,Magenta,Winter,Casual
5762,Women,Bottomwear,Blue,Summer,Casual
9157,Women,Topwear,Pink,Fall,Casual
55333,Women,Hair,Burgundy,Spring,Casual
